country,year,revenue,gdp,tax_ratio,civil_initiation_centeno,civil_initiation_cow,civil_ongoing_centeno,civil_ongoing_cow,distinct_wars_10yr_centeno,distinct_wars_10yr_cow,interstate_initiation_centeno,interstate_initiation_cow,interstate_ongoing_centeno,interstate_ongoing_cow,war_years_10yr_centeno,war_years_10yr_cow,rivalry_enduring,rivalry_interstate_i,rivalry_interstate_ii,rivalry_proto,rivalry_strategic
Mexico,1963,14845.0,207952.0,0.0713866661537277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mexico,1964,18023.0,245501.0,0.0734131429199881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mexico,1965,22000.0,267420.0,0.0822675940468177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mexico,1966,25000.0,297196.0,0.0841195709228926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mexico,1967,27000.0,325025.0,0.0830705330359203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mexico,1968,32000.0,359858.0,0.0889239644526452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mexico,1969,36000.0,397796.0,0.0904986475479894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mexico,1970,41000.0,444271.0,0.0922860146172043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mexico,1971,45000.0,490011.0,0.0918346730991753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mexico,1972,54000.0,564727.0,0.0956214241571591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mexico,1973,69000.0,690891.0,0.0998710360968662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mexico,1974,94000.0,899707.0,0.1044784579868779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mexico,1975,133000.0,1100050.0,0.1209035952911231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mexico,1976,169000.0,1370968.0,0.123270565031423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mexico,1977,241000.0,1849263.0,0.1303221878121175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mexico,1978,323000.0,2337398.0,0.1381878481970122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mexico,1979,439000.0,3067526.0,0.1431120714217255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mexico,1980,675000.0,4276490.0,0.1578397236986407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mexico,1981,894000.0,5874386.0,0.1521861178342723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mexico,1982,1520000.0,9417089.0,0.1614086900952088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mexico,1983,3222000.0,17141694.0,0.1879627532728095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mexico,1984,4772000.0,28748889.0,0.1659890230888574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mexico,1985,7820000.0,47402549.0,0.1649700314639198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mexico,1986,12642000.0,79353450.0,0.1593125440670821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mexico,1987,33682000.0,195614485.0,0.1721856129417001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mexico,1988,67465000.0,393714000.0,0.171355349314477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mexico,1989,86854000.0,512600000.0,0.1694381584081155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mexico,1990,113275000.0,694872000.0,0.16301563453413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mexico,1991,141308000.0,876933000.0,0.1611388783407626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mexico,1992,173513000.0,1034730000.0,0.1676891556251389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mexico,1993,187211.0,1256200.0,0.1490296131189301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mexico,1994,212305.0,1423360.0,0.1491576270233812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mexico,1995,281056.0,1840430.0,0.1527121379242894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mexico,1996,384368.0,2529910.0,0.1519295152791996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mexico,1997,467703.0,3178950.0,0.147124994101826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mexico,1998,501019.0,3848220.0,0.1301949992464048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mexico,1999,634057.0,4588470.0,0.1381848415702837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mexico,2000,791040.0,5432350.0,0.1456165379623919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paraguay,1900,0.9,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Paraguay,1901,1.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Paraguay,1902,0.7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Paraguay,1903,1.2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Paraguay,1904,1.2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Paraguay,1905,1.2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Paraguay,1906,1.3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Paraguay,1907,1.3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Paraguay,1908,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Paraguay,1909,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Paraguay,1910,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Paraguay,1911,,,,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1
Paraguay,1912,,,,0,0,1,1,1,1,0,0,0,0,2,2,0,0,0,0,1
Paraguay,1913,4.4,,,0,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,1
Paraguay,1914,4.1,,,0,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,1
Paraguay,1915,3.1,,,0,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,1
Paraguay,1916,3.0,,,0,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,1
Paraguay,1917,,,,0,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,1
Paraguay,1918,,,,0,0,0,0,1,1,0,0,0,0,2,2,1,0,0,0,1
Paraguay,1919,5.5,,,0,0,0,0,1,1,0,0,0,0,2,2,1,0,0,0,1
Paraguay,1920,57.0,,,0,0,0,0,1,1,0,0,0,0,2,2,1,0,0,0,1
Paraguay,1921,122.0,,,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1
Paraguay,1922,116.0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Paraguay,1923,123.0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Paraguay,1924,192.0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Paraguay,1925,235.0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Paraguay,1926,233.0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Paraguay,1927,256.0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Paraguay,1928,265.0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Paraguay,1929,256.0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Paraguay,1930,269.0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Paraguay,1931,213.0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Paraguay,1932,186.0,,,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1
Paraguay,1933,,,,0,0,0,0,1,1,0,0,1,1,2,2,1,0,0,0,1
Paraguay,1934,,,,0,0,0,0,1,1,0,0,1,1,3,3,1,0,0,0,1
Paraguay,1935,343.0,,,0,0,0,0,1,1,0,0,1,1,4,4,1,0,0,0,1
Paraguay,1936,458.0,,,0,0,0,0,1,1,0,0,0,0,4,4,1,0,0,0,1
Paraguay,1937,1889.0,,,0,0,0,0,1,1,0,0,0,0,4,4,1,0,0,0,1
Paraguay,1938,555.0,,,0,0,0,0,1,1,0,0,0,0,4,4,1,0,0,0,1
Paraguay,1939,411.0,,,0,0,0,0,1,1,0,0,0,0,4,4,0,0,0,0,0
Paraguay,1940,1600.0,,,0,0,0,0,1,1,0,0,0,0,4,4,0,0,0,0,0
Paraguay,1941,1600.0,,,0,0,0,0,1,1,0,0,0,0,4,4,0,0,0,0,0
Paraguay,1942,1900.0,,,0,0,0,0,1,1,0,0,0,0,3,3,0,0,0,0,0
Paraguay,1943,22.0,,,0,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,0
Paraguay,1944,21.0,,,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0
Paraguay,1945,24.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paraguay,1946,33.0,452.0,0.0730088495575221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paraguay,1947,42.0,,,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0
Paraguay,1948,46.0,,,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0
Paraguay,1949,64.0,,,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0
Paraguay,1950,153.0,1410.0,0.1085106382978723,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0
Paraguay,1951,148.0,2379.0,0.0622110130306851,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0
Paraguay,1952,,4386.0,,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0
Paraguay,1953,434.0,7880.0,0.0550761421319796,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0
Paraguay,1954,,10842.0,,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0
Paraguay,1955,,14310.0,,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0
Paraguay,1956,,17932.0,,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0
Paraguay,1957,,22996.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paraguay,1958,2831.0,26229.0,0.1079339662205955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paraguay,1959,2696.0,29453.0,0.0915356669948731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paraguay,1960,3233.0,34523.0,0.0936477131187903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paraguay,1961,3632.0,39735.0,0.0914055618472379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paraguay,1962,4328.0,45394.0,0.0953429968718332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paraguay,1963,4220.0,48370.0,0.0872441596030597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paraguay,1964,4375.0,51450.0,0.0850340136054421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paraguay,1965,5710.0,55890.0,0.1021649668992664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paraguay,1966,6241.0,58700.0,0.106320272572402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paraguay,1967,6632.0,62080.0,0.1068298969072164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paraguay,1968,7284.0,65220.0,0.1116835326586936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paraguay,1969,8567.0,70090.0,0.1222285632757882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paraguay,1970,8819.0,74920.0,0.1177122263747997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paraguay,1971,8970.0,83740.0,0.1071172677334607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paraguay,1972,11039.0,96900.0,0.1139215686274509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paraguay,1973,13494.0,125440.0,0.1075733418367347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paraguay,1974,18442.0,168020.0,0.109760742768718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paraguay,1975,21200.0,190440.0,0.1113211510186935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paraguay,1976,23900.0,214070.0,0.1116457233615172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paraguay,1977,31400.0,263610.0,0.1191153598118432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paraguay,1978,40900.0,322540.0,0.1268059775531717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paraguay,1979,51000.0,430510.0,0.1184641471742816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paraguay,1980,62000.0,560460.0,0.1106234164793205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paraguay,1981,72637.0,708690.0,0.1024947438231102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paraguay,1982,85680.0,737040.0,0.1162487788993813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paraguay,1983,83441.0,818110.0,0.101992397110413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paraguay,1984,102077.0,1070440.0,0.0953598520234669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paraguay,1985,135207.0,1393890.0,0.0969997632524804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paraguay,1986,177421.0,1833800.0,0.0967504635183771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paraguay,1987,282175.0,2493600.0,0.1131596888033365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paraguay,1988,322919.0,3319100.0,0.0972911331385014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paraguay,1989,523924.0,4608400.0,0.1136889158927176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paraguay,1990,795872.0,6474434.0,0.122925339882992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paraguay,1991,979065.0,8280772.0,0.1182335415103809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paraguay,1992,1390982.0,9670838.0,0.1438326233983032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paraguay,1993,1687993.0,11991719.0,0.1407632216865655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paraguay,1994,1761074.0,14960130.8,0.1177178210233295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paraguay,1995,2363493.0,17698589.0,0.1335413235484478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paraguay,1996,2544947.0,19804807.0,0.1285014794640513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paraguay,1997,2817774.0,20934352.4,0.1346004856591599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paraguay,1998,3091511.0,23436984.0,0.1319073734060662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paraguay,1999,3011809.0,24144290.1,0.1247420813586066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paraguay,2000,3390156.0,26920973.6,0.1259299180769598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peru,1900,13.0,361.8,0.0359314538419016,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,4
Peru,1901,15.0,380.7,0.0394011032308904,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,4
Peru,1902,15.0,389.9,0.0384714029238266,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,4
Peru,1903,16.0,423.0,0.0378250591016548,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,4
Peru,1904,20.0,448.5,0.0445930880713489,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,4
Peru,1905,22.0,492.7,0.0446519180028414,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,4
Peru,1906,26.0,529.1,0.0491400491400491,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,4
Peru,1907,28.0,556.0,0.0503597122302158,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,4
Peru,1908,29.0,545.7,0.053142752428074,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,4
Peru,1909,25.0,599.4,0.0417083750417083,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,4
Peru,1910,28.0,615.4,0.0454988625284367,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,4
Peru,1911,32.0,616.2,0.0519311911716975,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,2,4
Peru,1912,34.0,663.9,0.0512125320078325,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,2,4
Peru,1913,35.0,625.7,0.055937350167812,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,2,4
Peru,1914,31.0,628.5,0.0493237867939538,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,4
Peru,1915,28.0,807.8,0.0346620450606585,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,4
Peru,1916,39.0,1090.5,0.0357634112792297,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,4
Peru,1917,45.0,1221.4,0.0368429670869493,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,4
Peru,1918,49.0,1460.6,0.0335478570450499,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,4
Peru,1919,62.0,1545.7,0.0401112764443294,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,4
Peru,1920,81.0,1990.2,0.0406994271932469,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,4
Peru,1921,62.0,1701.7,0.0364341540812129,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,4
Peru,1922,66.0,1767.6,0.0373387644263408,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,4
Peru,1923,76.0,1758.9,0.0432088236966285,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,4
Peru,1924,92.0,1988.1,0.0462753382626628,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,4
Peru,1925,92.0,2129.9,0.0431945161744682,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,4
Peru,1926,102.0,2232.4,0.0456907364271635,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,4
Peru,1927,107.0,2169.0,0.049331489165514,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,4
Peru,1928,122.0,2237.0,0.0545373267769333,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,4
Peru,1929,140.0,2403.2,0.0582556591211717,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,4
Peru,1930,119.0,1864.6,0.0638206585862919,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3
Peru,1931,100.0,1806.4,0.0553587245349867,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3
Peru,1932,87.0,1653.4,0.0526188460142736,0,0,0,0,1,0,1,0,1,0,1,0,1,2,0,0,3
Peru,1933,103.0,1862.1,0.0553138929165995,0,0,0,0,1,0,0,0,1,0,2,0,1,2,0,0,2
Peru,1934,126.0,2133.9,0.0590468156895824,0,0,0,0,1,0,0,0,0,0,2,0,1,2,0,0,2
Peru,1935,140.0,2245.0,0.0623608017817371,0,0,0,0,1,0,0,0,0,0,2,0,1,1,0,0,2
Peru,1936,160.0,2499.6,0.0640102416386621,0,0,0,0,1,0,0,0,0,0,2,0,1,1,0,0,1
Peru,1937,173.0,2751.6,0.0628725105393225,0,0,0,0,1,0,0,0,0,0,2,0,1,1,0,0,1
Peru,1938,185.0,2794.1,0.0662109444901757,0,0,0,0,1,0,0,0,0,0,2,0,1,1,0,0,1
Peru,1939,180.0,2700.3,0.066659260082213,0,0,0,0,1,0,0,0,0,0,2,0,1,1,0,0,1
Peru,1940,185.0,3162.0,0.0585072738772928,0,0,0,0,1,0,0,0,0,0,2,0,1,1,0,0,1
Peru,1941,229.0,3454.8,0.0662845895565589,0,0,0,0,2,0,1,0,1,0,3,0,1,1,0,0,1
Peru,1942,275.0,4135.3,0.0665006166420815,0,0,0,0,2,0,0,0,0,0,2,0,1,1,0,0,1
Peru,1943,346.0,4652.0,0.0743766122098022,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1
Peru,1944,386.0,5630.3,0.0685576257037813,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1
Peru,1945,431.0,6202.3,0.0694903503539009,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1
Peru,1946,609.0,6488.3,0.0938612579566296,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1
Peru,1947,930.0,7384.6,0.1259377623703382,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1
Peru,1948,1021.0,8650.0,0.1180346820809248,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1
Peru,1949,1175.0,12190.0,0.0963904840032813,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1
Peru,1950,1728.0,15150.0,0.114059405940594,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1
Peru,1951,2151.0,18710.0,0.1149652592196686,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
Peru,1952,2209.0,20960.0,0.1053912213740458,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
Peru,1953,2160.0,22650.0,0.095364238410596,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
Peru,1954,3654.0,25080.0,0.1456937799043062,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
Peru,1955,4787.0,28540.0,0.1677295024526979,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1
Peru,1956,5478.0,31630.0,0.1731900094846664,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
Peru,1957,5274.0,33710.0,0.1564520913675467,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
Peru,1958,5255.0,36940.0,0.1422577152138603,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
Peru,1959,6240.0,42200.0,0.147867298578199,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
Peru,1960,8892.0,53430.0,0.1664233576642335,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
Peru,1961,10999.0,63900.0,0.1721283255086072,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
Peru,1962,12304.0,73400.0,0.1676294277929155,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
Peru,1963,11298.0,78700.0,0.1435578144853875,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
Peru,1964,13078.0,96700.0,0.1352430196483971,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
Peru,1965,16000.0,114900.0,0.1392515230635335,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
Peru,1966,18000.0,136800.0,0.131578947368421,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
Peru,1967,24000.0,156900.0,0.152963671128107,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
Peru,1968,28000.0,185800.0,0.1506996770721205,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
Peru,1969,32000.0,209000.0,0.1531100478468899,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
Peru,1970,39000.0,240700.0,0.1620274200249273,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
Peru,1971,41000.0,264400.0,0.1550680786686838,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
Peru,1972,46000.0,294700.0,0.1560909399389209,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
Peru,1973,53000.0,359200.0,0.1475501113585746,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
Peru,1974,69000.0,447500.0,0.1541899441340782,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
Peru,1975,88000.0,550200.0,0.1599418393311523,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
Peru,1976,111000.0,764500.0,0.145192936559843,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
Peru,1977,154000.0,1057900.0,0.1455714150675867,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1
Peru,1978,264000.0,1677500.0,0.1573770491803278,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
Peru,1979,552000.0,3490000.0,0.1581661891117478,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
Peru,1980,1019000.0,6010000.0,0.1695507487520798,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
Peru,1981,1523000.0,10540000.0,0.1444971537001897,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,1
Peru,1982,2485000.0,17310000.0,0.1435586366262276,1,1,1,1,2,1,0,0,0,0,2,1,1,1,0,1,1
Peru,1983,3738000.0,31160000.0,0.1199614890885751,0,0,1,1,2,1,0,0,0,0,3,2,1,1,0,1,1
Peru,1984,9554000.0,68800000.0,0.1388662790697674,0,0,1,1,2,1,0,0,0,0,4,3,1,1,0,1,1
Peru,1985,27963.0,189140.0,0.147842867717035,0,0,1,1,2,1,0,0,0,0,5,4,1,1,0,1,1
